COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE
"GENERATED VIA SPACETRACK.ORG API","JSPOC","35498","COSMOS 2451","PAYLOAD","U","09036A","2016-01-09 01:11:12","25536","12.40813341","0.0005947","82.4887","297.6284","208.3399","151.7349","0","999","29491","0.00015519","3.1e-07","0","1978023","0 COSMOS 2451","1 35498U 09036A   16009.04944474  .00000031  00000-0  15519-3 0  9997","2 35498  82.4887 297.6284 0005947 208.3399 151.7349 12.40813341294917","2009-036A","35498","7881.294","116.052","1507.846","1498.472"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","37607","ARIANE 5 R/B","ROCKET BODY","U","11022C","2016-01-09 01:11:22","441056","2.89430549","0.6849726","1.9909","287.9519","358.6664","0.1933","0","999","4333","0.0016453","0.00064452","1.1376e-06","1978003","0 ARIANE 5 R/B","1 37607U 11022C   16009.04956529  .00064452  11376-5  16453-2 0  9990","2 37607   1.9909 287.9519 6849726 358.6664   0.1933  2.89430549 43337","2011-022C","37607","20798.831","497.528","28667.325","174.066"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","7714","METEOR 1-21","PAYLOAD","U","75023A","2016-01-09 01:11:44","154240","14.07922422","0.003231","81.2119","342.9753","299.2973","60.4969","0","999","41129","-3.4961e-05","-4.8e-07","0","1978029","0 METEOR 1-21","1 07714U 75023A   16009.04981660 -.00000048  00000-0 -34961-4 0  9997","2 07714  81.2119 342.9753 0032310 299.2973  60.4969 14.07922422411290","1975-023A","7714","7244.626","102.278","889.899","843.084"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27684","ARIANE 44L R/B","ROCKET BODY","U","03007B","2016-01-09 01:12:02","472768","3.15510436","0.6633952","6.9733","293.7231","27.4843","355.6076","0","999","12255","0.0023299","0.00020615","0","1978726","0 ARIANE 44L R/B","1 27684U 03007B   16009.05002862 +.00020615 +00000-0 +23299-2 0  9997","2 27684 006.9733 293.7231 6633952 027.4843 355.6076 03.15510436122551","2003-007B","27684","19636.286","456.403","26284.769","231.533"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","21304","COSMOS 2148","PAYLOAD","U","91033F","2016-01-09 01:12:34","100352","12.65891423","0.0022827","82.5711","200.5417","8.1669","108.1514","0","999","13901","1.088e-05","1.3e-07","0","1977927","0 COSMOS 2148","1 21304U 91033F   16009.05039468  .00000013  00000-0  10880-4 0  9992","2 21304  82.5711 200.5417 0022827   8.1669 108.1514 12.65891423139011","1991-033F","21304","7776.858","113.753","1416.475","1380.971"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","26639","AMC-8 (GE-8)","PAYLOAD","U","00081B","2016-01-09 01:13:13","769184","1.00273779","0.0002673","0.0142","8.0778","295.4151","43.8384","0","999","5504","0","1.1e-06","0","1978076","0 AMC-8 (GE-8)","1 26639U 00081B   16009.05085381  .00000110  00000-0  00000+0 0  9992","2 26639   0.0142   8.0778 0002673 295.4151  43.8384  1.00273779 55040","2000-081B","26639","42164.172","1436.068","35797.308","35774.767"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","22197","LAGEOS 2 AKM (MAGE 1S)","ROCKET BODY","U","92070E","2016-01-09 01:13:13","217952","6.47401339","0.0137097","52.6393","153.4813","322.6827","36.4277","0","999","55112","0","-9e-08","0","1978726","0 LAGEOS 2 AKM (MAGE 1S)","1 22197U 92070E   16009.05084743 -.00000009 +00000-0 +00000-0 0  9996","2 22197 052.6393 153.4813 0137097 322.6827 036.4277 06.47401339551123","1992-070E","22197","12160.537","222.427","5949.120","5615.685"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","16101","INTELSAT 512","PAYLOAD","U","85087A","2016-01-09 01:13:20","438400","0.99110974","0.0010878","15.1931","17.4507","225.3054","136.5197","0","999","9253","0","2e-07","0","1977918","0 INTELSAT 512","1 16101U 85087A   16009.05093100  .00000020  00000-0  00000+0 0  9992","2 16101  15.1931  17.4507 0010878 225.3054 136.5197  0.99110974 92531","1985-087A","16101","42493.321","1452.916","36161.410","36068.962"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","28868","ANIK F1-R","PAYLOAD","U","05036A","2016-01-09 01:13:20","238816","1.00273839","0.0001895","0.0113","10.2091","328.7221","40.1478","0","999","829","0","-6.8e-07","0","1978726","0 ANIK F1-R","1 28868U 05036A   16009.05092869 -.00000068 +00000-0 +00000-0 0  9996","2 28868 000.0113 010.2091 0001895 328.7221 040.1478 01.00273839008296","2005-036A","28868","42164.156","1436.067","35794.011","35778.031"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","12679","DELTA 1 R/B(2)","ROCKET BODY","U","81070E","2016-01-09 01:13:25","68576","3.5224618","0.6223522","89.9469","35.6607","52.9105","355.7912","0","999","44097","-1.5225e-05","8.3e-07","0","1977931","0 DELTA 1 R/B(2)","1 12679U 81070E   16009.05098459  .00000083  00000-0 -15225-4 0  9998","2 12679  89.9469  35.6607 6223522  52.9105 355.7912  3.52246180440970","1981-070E","12679","18246.139","408.805","23223.528","512.479"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","36589","SL-19 R/B","ROCKET BODY","U","10023B","2016-01-09 01:13:27","382368","13.58353285","0.0224945","100.5574","10.4491","286.7501","103.5893","0","999","27808","2.3289e-05","-3.3e-07","0","1977939","0 SL-19 R/B","1 36589U 10023B   16009.05101137 -.00000033  00000-0  23289-4 0  9996","2 36589 100.5574  10.4491 0224945 286.7501 103.5893 13.58353285278086","2010-023B","36589","7419.819","106.010","1208.589","874.779"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","4513","THOR BURNER 2 R/B","ROCKET BODY","U","70070B","2016-01-09 01:13:47","520480","14.32906072","0.0067046","98.9829","166.208","221.0666","138.5459","0","999","36387","4.9174e-05","9e-07","0","1977974","0 THOR BURNER 2 R/B","1 04513U 70070B   16009.05124445  .00000090  00000-0  49174-4 0  9996","2 04513  98.9829 166.2080 0067046 221.0666 138.5459 14.32906072363875","1970-070B","4513","7160.170","100.495","830.041","734.029"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","28948","ARIANE 5 R/B","ROCKET BODY","U","06007D","2016-01-09 01:14:13","670304","2.47216173","0.7128158","4.6269","203.2856","45.1902","354.3115","0","999","8528","0.00079515","2.83e-05","0","1978052","0 ARIANE 5 R/B","1 28948U 06007D   16009.05154711  .00002830  00000-0  79515-3 0  9997","2 28948   4.6269 203.2856 7128158  45.1902 354.3115  2.47216173 85287","2006-007D","28948","23103.826","582.486","33194.464","256.919"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","26375","PEGASUS R/B","ROCKET BODY","U","00030B","2016-01-09 01:14:24","404640","13.94966465","0.0682763","68.9543","203.419","86.9903","280.9052","0","999","78502","0.00015417","1.546e-05","0","1977901","0 PEGASUS R/B","1 26375U 00030B   16009.05167135  .00001546  00000-0  15417-3 0  9997","2 26375  68.9543 203.4190 0682763  86.9903 280.9052 13.94966465785027","2000-030B","26375","7289.414","103.228","1408.974","413.585"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","20370","SL-12 R/B(2)","ROCKET BODY","U","89098D","2016-01-09 01:14:34","648224","0.97852657","0.0016789","15.8942","10.4558","100.1128","46.7131","0","999","8060","0","-1.05e-06","0","1977926","0 SL-12 R/B(2)","1 20370U 89098D   16009.05178991 -.00000105  00000-0  00000+0 0  9998","2 20370  15.8942  10.4558 0016789 100.1128  46.7131  0.97852657 80605","1989-098D","20370","42856.834","1471.600","36550.652","36406.747"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","118","THOR ABLESTAR R/B","ROCKET BODY","U","61015C","2016-01-09 01:14:53","236320","14.01480137","0.0076777","66.7622","196.1668","72.9034","288.0441","0","999","78232","7.9732e-05","4.5e-07","0","1977974","0 THOR ABLESTAR R/B","1 00118U 61015C   16009.05200505  .00000045  00000-0  79732-4 0  9997","2 00118  66.7622 196.1668 0076777  72.9034 288.0441 14.01480137782325","1961-015C","118","7266.811","102.748","944.468","832.883"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","2621","OV1-10 R/B","ROCKET BODY","U","66111C","2016-01-09 01:15:08","100576","14.80506502","0.0060808","93.3959","21.7888","195.2135","164.7261","0","999","63100","3.2737e-05","2.51e-06","0","1977896","0 OV1-10 R/B","1 02621U 66111C   16009.05217709  .00000251  00000-0  32737-4 0  9997","2 02621  93.3959  21.7888 0060808 195.2135 164.7261 14.80506502631001","1966-111C","2621","7005.862","97.264","670.329","585.126"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40900","NUDT-PHONESAT","PAYLOAD","U","15049B","2016-01-09 01:15:13","716576","15.14930733","0.001414","97.4471","19.808","251.2355","196.5472","0","999","1681","0.00029165","5.382e-05","0","1978036","0 NUDT-PHONESAT","1 40900U 15049B   16009.05224209  .00005382  00000-0  29165-3 0  9996","2 40900  97.4471  19.8080 0014140 251.2355 196.5472 15.14930733 16812","2015-049B","40900","6899.325","95.053","530.946","511.435"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","6848","COSMOS 591","PAYLOAD","U","73069D","2016-01-09 01:15:34","82784","12.61690783","0.0089692","73.9988","226.0913","205.08","267.5335","0","999","94693","0.00014611","1e-07","0","1978032","0 COSMOS 591","1 06848U 73069D   16009.05247781  .00000010  00000-0  14611-3 0  9998","2 06848  73.9988 226.0913 0089692 205.0800 267.5335 12.61690783946939","1973-069D","6848","7794.110","114.132","1485.882","1346.068"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","22315","IUS R/B(1)","ROCKET BODY","U","93003C","2016-01-09 01:16:02","125632","3.48198779","0.6387263","26.9408","315.7597","75.3748","343.6431","0","999","24091","0.00059184","3.22e-05","0","1977898","0 IUS R/B(1)","1 22315U 93003C   16009.05280238  .00003220  00000-0  59184-3 0  9999","2 22315  26.9408 315.7597 6387263  75.3748 343.6431  3.48198779240916","1993-003C","22315","18387.259","413.556","23753.551","264.698"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","9025","COSMOS 842","PAYLOAD","U","76070A","2016-01-09 01:16:10","402752","13.74017268","0.002917","82.9882","338.0794","93.3882","336.816","0","999","97880","6.7016e-06","2.2e-07","0","1977938","0 COSMOS 842","1 09025U 76070A   16009.05289818  .00000022  00000-0  67016-5 0  9992","2 09025  82.9882 338.0794 0029170  93.3882 336.8160 13.74017268978809","1976-070A","9025","7363.320","104.802","1006.664","963.706"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","36095","COSMOS 2455","PAYLOAD","U","09063A","2016-01-09 01:16:54","279264","13.96708327","0.0005532","67.1468","160.3025","237.5847","235.0939","0","999","31292","6.7398e-05","1.8e-07","0","1977938","0 COSMOS 2455","1 36095U 09063A   16009.05340601  .00000018  00000-0  67398-4 0  9992","2 36095  67.1468 160.3025 0005532 237.5847 235.0939 13.96708327312929","2009-063A","36095","7283.353","103.099","909.247","901.188"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","22049","GEOTAIL","PAYLOAD","U","92044A","2016-01-09 01:16:56","98848","0.19229964","0.5222381","4.0186","233.6185","292.6393","358.8014","0","999","843","0","-6.82e-06","0","1975255","0 GEOTAIL","1 22049U 92044A   16009.05342707 -.00000682  00000-0  00000+0 0  9996","2 22049   4.0186 233.6185 5222381 292.6393 358.8014  0.19229964  8439","1992-044A","22049","126789.374","7488.313","186625.482","54196.997"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","13758","SL-8 R/B","ROCKET BODY","U","83001B","2016-01-09 01:17:28","366656","13.78683177","0.0027859","82.9117","341.3875","17.4392","51.3829","0","999","65930","3.6417e-05","5.2e-07","0","1977905","0 SL-8 R/B","1 13758U 83001B   16009.05380054  .00000052  00000-0  36417-4 0  9999","2 13758  82.9117 341.3875 0027859  17.4392  51.3829 13.78683177659304","1983-001B","13758","7346.698","104.447","989.030","948.095"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","10664","KYOKKO 1 (EXOS A)","PAYLOAD","U","78014A","2016-01-09 01:17:39","444864","10.75444436","0.1909451","65.374","346.0023","220.0402","124.3263","0","999","48815","-4.8369e-05","-8e-07","0","1977902","0 KYOKKO 1 (EXOS A)","1 10664U 78014A   16009.05392876 -.00000080  00000-0 -48369-4 0  9997","2 10664  65.3740 346.0023 1909451 220.0402 124.3263 10.75444436488156","1978-014A","10664","8669.815","133.898","3947.139","636.221"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39768","SOCRATES","PAYLOAD","U","14029C","2016-01-09 01:17:41","869248","14.83666361","0.0005932","97.8701","107.4622","236.8719","123.1894","0","999","8815","9.8684e-05","7.62e-06","0","1977972","0 SOCRATES","1 39768U 14029C   16009.05395682  .00000762  00000-0  98684-4 0  9997","2 39768  97.8701 107.4622 0005932 236.8719 123.1894 14.83666361 88158","2014-029C","39768","6995.912","97.056","621.927","613.627"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","11970","GOES 4 AKM","ROCKET BODY","U","80074C","2016-01-09 01:17:45","60864","0.81532722","0.1702885","23.7035","347.3165","178.7357","185.6653","0","999","744","0","-1.86e-06","0","1978726","0 GOES 4 AKM","1 11970U 80074C   16009.05399376 -.00000186 +00000-0 +00000-0 0  9991","2 11970 023.7035 347.3165 1702885 178.7357 185.6653 00.81532722007447","1980-074C","11970","48400.206","1766.162","50264.069","33780.072"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27500","ATLAS 5 CENTAUR R/B","ROCKET BODY","U","02038B","2016-01-09 01:17:58","468416","2.8405465","0.6862251","18.1823","340.8589","153.1828","271.2953","0","999","11065","0.0018758","0.000142","0","1977898","0 ATLAS 5 CENTAUR R/B","1 27500U 02038B   16009.05414894  .00014200  00000-0  18758-2 0  9996","2 27500  18.1823 340.8589 6862251 153.1828 271.2953  2.84054650110650","2002-038B","27500","21060.430","506.944","29134.491","230.099"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27389","TDRS 9","PAYLOAD","U","02011A","2016-01-09 01:19:06","337344","1.00272023","0.0021555","4.1732","86.7039","219.5646","169.7167","0","999","5221","0","-9.2e-07","0","1977965","0 TDRS 9","1 27389U 02011A   16009.05493446 -.00000092  00000-0  00000+0 0  9995","2 27389   4.1732  86.7039 0021555 219.5646 169.7167  1.00272023 52216","2002-011A","27389","42164.665","1436.093","35877.416","35695.644"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27868","COSMOS 2400","PAYLOAD","U","03037A","2016-01-09 01:19:19","490016","12.45126656","0.0022616","82.4671","199.9692","117.1122","243.2272","0","999","56320","-3.9757e-05","4e-08","0","1977899","0 COSMOS 2400","1 27868U 03037A   16009.05508669  .00000004  00000-0 -39757-4 0  9999","2 27868  82.4671 199.9692 0022616 117.1122 243.2272 12.45126656563204","2003-037A","27868","7863.082","115.650","1502.730","1467.164"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","13161","COSMOS 1358","PAYLOAD","U","82040B","2016-01-09 01:19:37","965792","12.53939469","0.0042483","74.0093","222.5647","240.8458","287.9932","0","999","54171","0.00017957","1.2e-07","0","1977958","0 COSMOS 1358","1 13161U 82040B   16009.05530053  .00000012  00000-0  17957-3 0  9998","2 13161  74.0093 222.5647 0042483 240.8458 287.9932 12.53939469541716","1982-040B","13161","7826.197","114.838","1481.310","1414.814"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","28420","COSMOS 2409","PAYLOAD","U","04037B","2016-01-09 01:19:41","244672","12.45265611","0.0013308","82.482","195.3513","353.9513","6.1404","0","999","51334","-5.7944e-05","2e-08","0","1977971","0 COSMOS 2409","1 28420U 04037B   16009.05533848  .00000002  00000-0 -57944-4 0  9998","2 28420  82.4820 195.3513 0013308 353.9513   6.1404 12.45265611513347","2004-037B","28420","7862.497","115.637","1494.825","1473.898"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","28898","MOZ.5/SAFIR/RUBIN 5/SL-8","PAYLOAD","U","05043G","2016-01-09 01:20:23","974656","14.60033667","0.0020729","97.8593","177.8493","42.4215","317.8584","0","999","54320","3.877e-05","1.43e-06","0","1977975","0 MOZ.5/SAFIR/RUBIN 5/SL-8","1 28898U 05043G   16009.05583304  .00000143  00000-0  38770-4 0  9998","2 28898  97.8593 177.8493 0020729  42.4215 317.8584 14.60033667543201","2005-043G","28898","7071.202","98.627","707.725","678.409"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40310","YAOGAN 24","PAYLOAD","U","14072A","2016-01-09 01:20:29","420448","14.76874147","0.0016623","97.9503","129.2645","326.7687","33.2463","0","999","6120","5.3326e-05","3.24e-06","0","1977903","0 YAOGAN 24","1 40310U 14072A   16009.05589607  .00000324  00000-0  53326-4 0  9990","2 40310  97.9503 129.2645 0016623 326.7687  33.2463 14.76874147 61208","2014-072A","40310","7017.345","97.503","650.875","627.545"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","41173","DAMPE","PAYLOAD","U","15078A","2016-01-09 01:20:50","408736","15.23222774","0.0013157","97.2997","25.796","201.2948","221.7953","0","999","351","2.2459e-05","4.63e-06","0","1978002","0 DAMPE","1 41173U 15078A   16009.05613899  .00000463  00000-0  22459-4 0  9993","2 41173  97.2997  25.7960 0013157 201.2948 221.7953 15.23222774  3516","2015-078A","41173","6874.264","94.536","505.173","487.084"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","18338","COSMOS 1879","PAYLOAD","U","87074E","2016-01-09 01:21:08","124192","12.64939245","0.0006346","82.5686","210.0622","238.4926","236.9419","0","999","30840","0.0001074","3.1e-07","0","1977908","0 COSMOS 1879","1 18338U 87074E   16009.05634403  .00000031  00000-0  10740-3 0  9999","2 18338  82.5686 210.0622 0006346 238.4926 236.9419 12.64939245308400","1987-074E","18338","7780.760","113.839","1407.563","1397.688"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","4478","INTELSAT 3-F8","PAYLOAD","U","70055A","2016-01-09 01:22:16","669632","1.02262489","0.0346608","3.2412","297.9094","173.7845","15.3422","0","999","8388","0","7.3e-07","0","1977921","0 INTELSAT 3-F8","1 04478U 70055A   16009.05713738  .00000073  00000-0  00000+0 0  9999","2 04478   3.2412 297.9094 0346608 173.7845  15.3422  1.02262489 83887","1970-055A","4478","41615.738","1408.140","36680.037","33795.168"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","28132","AMOS 2","PAYLOAD","U","03059A","2016-01-09 01:22:42","670848","1.00272493","0.0003611","0.0202","70.7063","236.1879","177.7827","0","999","4416","0","-2.8e-07","0","1977986","0 AMOS 2","1 28132U 03059A   16009.05743832 -.00000028  00000-0  00000+0 0  9991","2 28132   0.0202  70.7063 0003611 236.1879 177.7827  1.00272493 44164","2003-059A","28132","42164.533","1436.086","35801.624","35771.172"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27855","BLOCK DM-SL R/B","ROCKET BODY","U","03034B","2016-01-09 01:22:45","154848","2.2464704","0.7151854","0.7264","325.6162","307.5321","19.6576","0","999","10196","-0.00080257","-1.58e-06","0","1977920","0 BLOCK DM-SL R/B","1 27855U 03034B   16009.05746707 -.00000158  00000-0 -80257-3 0  9990","2 27855   0.7264 325.6162 7151854 307.5321  19.6576  2.24647040101965","2003-034B","27855","24626.425","641.005","35860.750","635.830"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","23003","COSMOS 2272","PAYLOAD","U","94011E","2016-01-09 01:22:48","196128","12.64308763","0.0011875","82.5696","215.0441","182.5393","177.5641","0","999","1095","0.00011948","3.3e-07","0","1977972","0 COSMOS 2272","1 23003U 94011E   16009.05750227  .00000033  00000-0  11948-3 0  9999","2 23003  82.5696 215.0441 0011875 182.5393 177.5641 12.64308763 10952","1994-011E","23003","7783.347","113.896","1414.455","1395.969"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","38256","TIANHUI 1-02","PAYLOAD","U","12020A","2016-01-09 01:22:48","921888","15.23151144","0.0012723","97.4953","136.0636","275.6548","171.5217","0","999","20442","0.00010902","2.507e-05","0","1978035","0 TIANHUI 1-02","1 38256U 12020A   16009.05751067  .00002507  00000-0  10902-3 0  9995","2 38256  97.4953 136.0636 0012723 275.6548 171.5217 15.23151144204423","2012-020A","38256","6874.479","94.540","505.091","487.598"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27528","HISPASAT 1D","PAYLOAD","U","02044A","2016-01-09 01:23:01","818816","1.00270995","0.000538","0.0396","315.5927","343.5894","159.6219","0","999","4872","0","-2.1e-06","0","1977977","0 HISPASAT 1D","1 27528U 02044A   16009.05765994 -.00000210  00000-0  00000+0 0  9998","2 27528   0.0396 315.5927 0005380 343.5894 159.6219  1.00270995 48725","2002-044A","27528","42164.953","1436.108","35809.503","35764.133"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","32955","COSMOS 2438","PAYLOAD","U","08025C","2016-01-09 01:23:16","823040","12.4329257","0.0020807","82.4974","205.051","348.7064","11.3551","0","999","34626","-3.4791e-05","5e-08","0","1978035","0 COSMOS 2438","1 32955U 08025C   16009.05783360  .00000005  00000-0 -34791-4 0  9991","2 32955  82.4974 205.0510 0020807 348.7064  11.3551 12.43292570346264","2008-025C","32955","7870.813","115.821","1509.055","1476.301"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","39161","ESTCUBE 1","PAYLOAD","U","13021C","2016-01-09 01:23:31","666560","14.71489977","0.0010327","98.0603","95.0943","26.1647","334.0077","0","999","14351","9.4869e-05","5.39e-06","0","1977901","0 ESTCUBE 1","1 39161U 13021C   16009.05800540  .00000539  00000-0  94869-4 0  9992","2 39161  98.0603  95.0943 0010327  26.1647 334.0077 14.71489977143512","2013-021C","39161","7034.452","97.859","663.581","649.053"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27940","RUBIN 4/SL-8","PAYLOAD","U","03042B","2016-01-09 01:23:35","287584","14.64808231","0.0015146","97.8845","163.0307","131.2287","229.0225","0","999","65610","4.6367e-05","2.02e-06","0","1977948","0 RUBIN 4/SL-8","1 27940U 03042B   16009.05804731  .00000202  00000-0  46367-4 0  9999","2 27940  97.8845 163.0307 0015146 131.2287 229.0225 14.64808231656103","2003-042B","27940","7055.828","98.306","688.379","667.006"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","40552","GONETS M 11 (M21)","PAYLOAD","U","15020A","2016-01-09 01:23:59","260992","12.42885842","0.0016861","82.4855","246.1808","36.2853","323.9371","0","999","3520","0","1e-07","0","1978022","0 GONETS M 11 (M21)","1 40552U 15020A   16009.05832478  .00000010  00000-0  00000+0 0  9997","2 40552  82.4855 246.1808 0016861  36.2853 323.9371 12.42885842 35200","2015-020A","40552","7872.530","115.859","1507.669","1481.121"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","27466","SL-8 R/B","ROCKET BODY","U","02036C","2016-01-09 01:24:04","423392","12.44330974","0.0043334","82.4818","210.1114","328.8885","188.8385","0","999","61345","0.00018181","3.5e-07","0","1977962","0 SL-8 R/B","1 27466U 02036C   16009.05838453  .00000035  00000-0  18181-3 0  9998","2 27466  82.4818 210.1114 0043334 328.8885 188.8385 12.44330974613454","2002-036C","27466","7866.433","115.724","1522.387","1454.210"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","21732","COSMOS 2161","PAYLOAD","U","91068E","2016-01-09 01:24:12","772224","12.65186502","0.0010743","82.5744","210.973","17.8772","139.281","0","999","12139","9.6077e-05","2.9e-07","0","1977967","0 COSMOS 2161","1 21732U 91068E   16009.05848116  .00000029  00000-0  96077-4 0  9992","2 21732  82.5744 210.9730 0010743  17.8772 139.2810 12.65186502121392","1991-068E","21732","7779.747","113.817","1409.969","1393.254"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","21893","SUPERBIRD B1","PAYLOAD","U","92010A","2016-01-09 01:24:50","794272","0.99052505","0.0008856","11.9829","37.4182","36.6662","110.2167","0","999","8655","0","6.7e-07","0","1978726","0 SUPERBIRD B1","1 21893U 92010A   16009.05892123 +.00000067 +00000-0 +00000-0 0  9994","2 21893 011.9829 037.4182 0008856 036.6662 110.2167 00.99052505086553","1992-010A","21893","42510.041","1453.774","36169.553","36094.259"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","23411","GEO IK","PAYLOAD","U","94078A","2016-01-09 01:24:59","37696","12.4080815","0.0028299","73.6118","231.5247","47.9615","104.1064","0","999","95643","0.00028658","2.2e-07","0","1977895","0 GEO IK","1 23411U 94078A   16009.05901664  .00000022  00000-0  28658-3 0  9992","2 23411  73.6118 231.5247 0028299  47.9615 104.1064 12.40808150956437","1994-078A","23411","7881.316","116.053","1525.484","1480.877"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","3290","OPS 9347 (IDSCS 26)","PAYLOAD","U","68050G","2016-01-09 01:25:31","663200","1.0703468","0.0062675","1.2298","336.7541","136.0711","4.3497","0","999","9810","0","-4.5e-07","0","1977909","0 OPS 9347 (IDSCS 26)","1 03290U 68050G   16009.05939425 -.00000045  00000-0  00000+0 0  9995","2 03290   1.2298 336.7541 0062675 136.0711   4.3497  1.07034680 98106","1968-050G","3290","40369.387","1345.358","34244.268","33738.237"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","31573","GLOBALSTAR M069","PAYLOAD","U","07020C","2016-01-09 01:25:34","701024","12.62266576","0.0002176","51.9937","237.4698","90.9957","74.6065","0","999","39914","0.00017025","-7.3e-07","0","1978007","0 GLOBALSTAR M069","1 31573U 07020C   16009.05942941 -.00000073  00000-0  17025-3 0  9997","2 31573  51.9937 237.4698 0002176  90.9957  74.6065 12.62266576399146","2007-020C","31573","7791.740","114.080","1415.300","1411.909"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","22980","H-2 R/B","ROCKET BODY","U","94007C","2016-01-09 01:25:44","122944","2.88693233","0.6802287","28.4675","246.1127","89.434","341.6271","0","999","21371","0.0010513","2.864e-05","0","1978726","0 H-2 R/B","1 22980U 94007C   16009.05953846 +.00002864 +00000-0 +10513-2 0  9999","2 22980 028.4675 246.1127 6802287 089.4340 341.6271 02.88693233213711","1994-007C","22980","20834.229","498.799","28628.134","284.053"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","30799","DELTA 2 R/B(2)","ROCKET BODY","U","07004G","2016-01-09 01:26:09","17376","0.78847644","0.8646753","7.7688","260.7065","8.6616","0.0263","0","999","2526","-0.39347","-0.00073926","0","1979142","0 DELTA 2 R/B(2)","1 30799U 07004G   16009.05982659 -.00073926  00000-0 -39347+0 0  9993","2 30799   7.7688 260.7065 8646753   8.6616   0.0263  0.78847644 25262","2007-004G","30799","49492.876","1826.306","85910.009","319.473"
"GENERATED VIA SPACETRACK.ORG API","JSPOC","24876","NAVSTAR 43 (USA 132)","PAYLOAD","U","97035A","2016-01-09 01:26:43","743264","2.0056231","0.0044571","55.7142","247.8102","115.5324","245.0232","0","999","13529","0","6.3e-07","0","1978177","0 NAVSTAR 43 (USA 132)","1 24876U 97035A   16009.06022851  .00000063  00000-0  00000+0 0  9999","2 24876  55.7142 247.8102 0044571 115.5324 245.0232  2.00562310135296","1997-035A","24876","26560.462","717.981","20300.709","20063.944"
